Algorithm,Scenario,Seed,TailErr,FinalErr,RegretPercent,MOE_energy,MOE_overall,MOE_instant,MOE_avail,EnergyExcessPercent,TSearchOrRecovery,SearchSteps,BudgetUtilization,EnergyOn
spsa,static_wind,23,0.38725345145716,0.885193764914938,2.0386323250134,0.973464627341101,0.8553144472182,0.980273778492165,0.3725,2.72586922150186,43,100,1,1
spsa,static_wind,24,0.380334166752759,0.31971793091333,1.86593215464194,0.968199983494678,0.83316924784658,0.981897520330803,0.2725,3.28444712326283,44,100,1,1
spsa,static_wind,25,0.50497312978285,0.0690692716547217,2.38851199872267,0.967959492346507,0.823545555243752,0.976886030234996,0.2325,3.31010831618801,51,100,1,1
spsa,static_wind,26,0.631446039420692,0.889898608999236,2.75565932635205,0.971846082795938,0.845492408706493,0.97356455769508,0.3375,2.89695227489784,43,100,1,1
spsa,static_wind,27,0.550507916590296,0.922602019726313,2.5816813971566,0.969351163728923,0.842216146796348,0.975135216439621,0.325,3.16178877355203,51,100,1,1
spsa,static_wind,28,0.952903447988196,1.32572573967335,3.5307801375403,0.967642387317016,0.833211378039486,0.966300614603259,0.2975,3.34396395890653,59,100,1,1
spsa,static_wind,29,0.553609121266122,0.119599485384873,2.59720208635646,0.971343653808055,0.842147324761233,0.974918326190684,0.32,2.95017588055479,47,100,1,1
spsa,static_wind,30,0.498712776719301,0.14142801939987,2.3563141011162,0.969308797628753,0.831309212919885,0.977182713685027,0.2675,3.16629772125538,51,100,1,1
bayes,static_wind,11,0.781570417828247,1.11758899145528,5.22009394392857,0.935200421056801,0.784846822016762,0.955707534477743,0.152671755725191,6.92895100175142,14,204,1,1
bayes,static_wind,12,1.22771404247071,2.61758899145528,5.64932493047833,0.949076389405646,0.793635301975347,0.95169773670994,0.16793893129771,5.36559661190647,8,204,1,1
bayes,static_wind,13,1.18434819560603,1.78425565812195,5.38685812568639,0.937656709247631,0.781034948655745,0.952478299020764,0.132315521628499,6.64883961662178,16,204,1,1
bayes,static_wind,14,1.32288648747276,0.950922324788612,4.95898875651211,0.922549128122956,0.760391273693849,0.958039583422575,0.0585241730279898,8.39531137324121,18,204,1,1
bayes,static_wind,15,1.38990375116158,1.78425565812195,6.0307572640975,0.943277117708714,0.792084637179792,0.947712542679354,0.180661577608142,6.01338474414285,184,204,1,1
bayes,static_wind,16,0.800523396477351,0.117588991455279,4.643149904683,0.944306587123445,0.814753906203887,0.960492288111711,0.272264631043257,5.89781048189112,8,204,1,1
bayes,static_wind,17,1.41163450758846,2.11758899145528,6.26629774711846,0.947414051655211,0.798158808093378,0.945797713574629,0.203562340966921,5.55047164995256,8,204,1,1
bayes,static_wind,18,1.7367027122693,5.95092232478861,6.12452818130851,0.948287729575301,0.800838986089661,0.946490098996523,0.213740458015267,5.45322572589421,8,204,1,1
bayes,static_wind,19,0.425175134314309,0.450922324788612,3.34802106266367,0.948689121362687,0.797915190111492,0.973394888600919,0.157760814249364,5.40860830823178,8,204,1,1
bayes,static_wind,20,2.63181768248334,2.11758899145528,9.45286308822462,0.943433318616111,0.773441861793057,0.917540327197673,0.132315521628499,5.99583248415099,8,204,1,1
bayes,static_wind,21,0.576014862272692,1.11758899145528,4.28608591054669,0.949925809026941,0.821230843527215,0.964234945143354,0.28498727735369,5.27137914321467,22,204,1,1
bayes,static_wind,22,1.31992203446464,1.61758899145528,6.47167036068287,0.943514865030501,0.782460134478855,0.944072619776901,0.137404580152672,5.98667144133162,8,204,1,1
bayes,static_wind,23,1.33442813245545,2.11758899145528,6.0483816279722,0.943404117242143,0.80896670150931,0.947794780789463,0.264631043256997,5.99911339408859,8,204,1,1
