Algorithm,Scenario,Seed,TailErr,FinalErr,RegretPercent,MOE_energy,EnergyExcessPercent,TSearchOrRecovery,SearchSteps,BudgetUtilization,EnergyOn,MOENoWind
grid,static_wind,20,0.420644901261929,0.858890240143926,1.29004066239446,0.920973170005247,8.58079611529865,185,161,1,1,NaN
grid,static_wind,21,0.295644901261929,0.733890240143926,0.839136565975536,0.923493093372292,8.28451313569981,181,161,1,1,NaN
grid,static_wind,22,0.545644901261929,0.983890240143926,1.83547660525445,0.9182502031784,8.90278015062056,190,161,1,1,NaN
grid,static_wind,23,0.670644901261929,1.10889024014393,2.41687819061042,0.915597715384714,9.21827164890014,198,161,1,1,NaN
grid,static_wind,24,0.295644901261929,0.733890240143926,0.839136565975536,0.923493093372292,8.28451313569981,181,161,1,1,NaN
grid,static_wind,25,0.226065296214214,0.358890240143926,0.475327522747156,0.927312073693841,7.83856140431932,162,161,1,1,NaN
grid,static_wind,26,0.670644901261929,1.10889024014393,2.41687819061042,0.915597715384714,9.21827164890014,198,161,1,1,NaN
grid,static_wind,27,0.795644901261929,1.23389024014393,2.97616861161172,0.913247348859773,9.49935975708461,NaN,161,1,1,NaN
grid,static_wind,28,0.295644901261929,0.733890240143926,0.839136565975536,0.923493093372292,8.28451313569981,181,161,1,1,NaN
grid,static_wind,29,0.670644901261929,1.10889024014393,2.41687819061042,0.915597715384714,9.21827164890014,198,161,1,1,NaN
grid,static_wind,30,0.545644901261929,0.983890240143926,1.83547660525445,0.9182502031784,8.90278015062056,190,161,1,1,NaN
esc,static_wind,11,0.762258976044671,0.939369235572612,2.95066653328609,0.963397467609713,3.79931789535439,60,400,1,1,NaN
esc,static_wind,12,0.743398212972306,0.662720203287511,2.93435337473693,0.968042061599697,3.30129646923529,36,400,1,1,NaN
esc,static_wind,13,0.760994371765849,0.901714257209517,2.78753453477765,0.969450602723827,3.1512072085302,37,400,1,1,NaN
esc,static_wind,14,0.811279891243206,0.531921587845548,3.16347278275141,0.969210099070283,3.17680355985279,37,400,1,1,NaN
esc,static_wind,15,0.831211305176235,0.584902635209452,2.95488395917736,0.965716125017199,3.55009863609664,65,400,1,1,NaN
esc,static_wind,16,0.87658019475873,0.705020060760159,3.00791056186914,0.96886185294197,3.2138892622801,38,400,1,1,NaN
esc,static_wind,17,2.18359996154883,0.19693456423784,6.14944540118584,0.965237837243827,3.6014090429188,36,400,1,1,NaN
esc,static_wind,18,0.740749048564068,0.791670191171104,2.71884833048477,0.968710753865538,3.22998851923603,36,400,1,1,NaN
esc,static_wind,19,0.820821445523202,0.544493449025707,3.19293358469913,0.967469716642759,3.36240843487331,43,400,1,1,NaN
esc,static_wind,20,0.753118686291035,0.658568222767782,2.97450964939254,0.970244092767567,3.06684755457319,27,400,1,1,NaN
esc,static_wind,21,0.871495054084718,1.05845114509843,3.02375637698172,0.969130455983452,3.18528262381578,36,400,1,1,NaN
esc,static_wind,22,0.921330624241627,0.665008047850374,2.90045391157262,0.969998847919837,3.09290594978548,36,400,1,1,NaN
esc,static_wind,23,0.764337287412663,0.417826885752849,2.96035691395819,0.963824623201964,3.75331527408548,65,400,1,1,NaN
esc,static_wind,24,0.821115802897064,0.716736321352787,3.00199131948155,0.968958857101025,3.20355634003335,37,400,1,1,NaN
esc,static_wind,25,0.926104605289471,0.861823884937569,3.1410953309238,0.969665474906203,3.12834950597071,38,400,1,1,NaN
esc,static_wind,26,0.788821771492455,0.244775814606496,2.98336644291313,0.968503883700387,3.25203820342718,37,400,1,1,NaN
